codgeo,D1_st_Living,Median_st_Living,D9_st_Living,Interdecile_91_Ratio,Taxable_HH,Poverty_amg_Owners,Poverty_amg_Tenants,-30_Poverty,3039_Poverty,4049_Poverty,5059_Poverty,6074_Poverty,75+_Poverty,Poverty,Activity_Income,Salary_Income,Unemployment_Benef,Self-Employment,Pensions_Annuities,Estate,Social_Benef,Family_Benef,Social_Minima,Housing_Benef,Tax,taux_cumu_1_inj
200042463,0,0,0,1,0,1,1,NA,NA,1,1,1,NA,1,0,0,1,0,1,0,1,1,1,1,1,1
200042497,1,1,1,0,1,0,0,NA,0,0,0,0,NA,0,1,1,0,0,0,1,0,0,0,0,0,0
200042604,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
200042620,1,0,1,0,0,0,0,NA,0,0,NA,NA,NA,0,1,0,0,1,0,1,1,1,0,1,1,0
200042646,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
200042653,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
200042703,0,0,0,1,0,1,1,NA,1,1,1,0,NA,1,0,0,0,1,1,1,1,1,1,1,1,0
200042729,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0
200042901,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
200042935,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1
200042943,0,0,1,1,0,1,1,NA,NA,1,1,1,NA,1,0,0,1,1,1,1,0,0,1,0,0,0
200042992,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,1,0,0,1,0
200043016,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0
200043065,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
200043081,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0
200043123,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
200043156,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0
200043172,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
200043263,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0
200043321,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0
200043354,0,0,0,0,0,1,0,NA,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0
200043396,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1
200043404,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
200043438,1,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,0,1,0,0,0,0,0,0
200043495,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0
200043602,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0
200043628,1,1,0,0,1,0,0,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,1,0,0,0,0
200043693,0,1,1,1,0,1,1,NA,1,1,0,1,NA,1,0,0,0,0,0,1,0,0,0,0,1,0
200043776,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
200043974,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
200043982,0,0,0,0,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0
200043990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
200044014,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
200044030,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
200044048,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0
200044253,0,0,0,0,0,1,1,NA,1,1,1,1,NA,1,0,0,1,1,1,0,1,1,1,1,1,0
200044394,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
200044469,0,0,0,1,0,1,1,NA,1,1,1,1,NA,1,0,0,1,1,1,1,1,0,1,1,1,1
200044618,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0
200048551,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0
200049187,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0
200049211,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
200049484,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0
200055481,1,1,1,0,1,0,1,NA,0,0,0,0,NA,0,0,1,0,0,1,0,1,1,0,0,1,0
200055655,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
200055887,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
200056232,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
200056380,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
200057859,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
200057958,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1
200058360,1,1,0,0,1,0,0,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,1,0,0,1,0
200058477,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
200058485,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
200058519,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
200058782,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
200059228,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1
200059392,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0
200059400,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0
200059889,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1
200060010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
200065563,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
200065589,1,1,0,0,1,0,0,NA,0,0,0,NA,NA,0,1,1,0,0,0,0,1,1,0,0,1,0
200065597,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0
200065647,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1
200065787,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0
200065886,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
200065894,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
200065928,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
200066009,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1
200066017,1,0,0,0,0,1,0,NA,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0
200066025,1,1,1,0,1,0,0,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0
200066033,1,1,1,1,1,0,0,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,0,0,0,0,0
200066041,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
200066058,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
200066108,1,0,0,0,0,1,1,NA,0,0,0,0,NA,0,0,0,1,0,1,0,0,1,0,0,1,0
200066116,0,0,0,0,0,1,1,NA,1,NA,NA,1,NA,1,0,0,0,1,1,1,1,1,1,1,1,0
200066124,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
200066132,0,0,0,1,0,1,1,NA,1,1,1,1,NA,1,0,0,0,1,1,1,1,1,1,1,1,0
200066140,1,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,1,0,0,1,0
200066157,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
200066165,1,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,1,1,0,0,0,0,0,1,0,0,1,0
200066173,0,0,0,1,0,1,1,NA,1,1,1,NA,NA,1,0,0,0,1,0,1,0,0,0,0,1,0
200066223,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
200066231,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1
200066280,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0
200066322,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1
200066330,1,1,1,0,1,0,0,NA,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
200066348,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
200066355,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0
200066363,0,0,0,1,0,1,1,NA,NA,1,NA,NA,NA,1,0,0,1,1,1,0,0,0,1,1,1,0
200066371,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0
200066389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
200066405,1,1,1,0,1,0,0,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,1,0,0,0,0
200066413,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0
200066462,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0
200066512,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
200066520,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0
200066553,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
200066561,0,0,0,0,0,1,1,NA,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0
200066587,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1
200066603,0,0,0,1,0,1,1,NA,NA,1,1,NA,NA,1,0,0,0,1,1,1,0,0,1,0,1,0
200066637,0,0,0,1,0,1,1,NA,NA,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0
200066645,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,0,0,1,0,1,0
200066652,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1
200066660,1,0,0,0,0,1,0,NA,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0
200066678,0,0,0,0,0,1,1,NA,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0
200066710,1,1,0,0,0,0,0,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,1,0,0,1,0
200066728,1,1,1,0,1,0,0,NA,0,0,0,NA,NA,0,1,1,0,0,0,0,0,1,0,0,0,0
200066744,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0
200066751,0,0,0,0,0,1,1,NA,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0
200066769,0,0,0,1,0,1,0,NA,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0
200066777,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0
200066785,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0
200066793,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
200066801,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0
200066819,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0
200066827,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0
200066835,1,1,1,1,1,0,0,NA,0,0,0,0,NA,0,0,0,0,1,1,1,0,0,0,0,0,0
200066850,1,1,1,1,1,0,0,NA,0,0,0,0,NA,0,1,0,0,1,0,1,0,0,0,0,0,0
200066868,1,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
200066876,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0
200066884,0,0,0,0,0,1,1,NA,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
200066892,1,0,0,0,0,0,1,NA,1,0,NA,NA,NA,0,0,0,1,1,1,1,0,1,0,0,0,0
200066918,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
200066926,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0
200066975,1,1,1,1,1,0,0,NA,0,0,0,0,NA,0,1,1,0,1,0,1,0,0,0,0,0,0
200067023,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
200067031,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0
200067049,0,0,1,1,0,1,1,NA,NA,NA,NA,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0
200067064,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0
200067072,1,0,0,0,0,1,0,NA,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
200067080,1,1,1,1,1,0,0,NA,0,0,0,0,NA,0,1,0,0,1,0,1,0,0,0,0,0,0
200067106,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
200067114,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
200067122,0,0,0,0,0,1,1,NA,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
200067130,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0
200067155,0,0,0,0,0,1,1,NA,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0
200067163,0,0,0,1,0,1,1,NA,NA,NA,1,1,NA,1,0,0,0,1,1,1,1,0,1,1,1,0
200067171,0,0,0,1,0,1,0,NA,NA,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0
200067189,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
200067197,0,0,0,1,0,1,1,NA,1,1,1,1,NA,1,0,0,1,1,1,1,1,1,1,1,1,0
200067205,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0
200067213,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0
200067221,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0
200067239,1,1,1,0,1,0,0,NA,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
200067247,1,0,0,0,0,1,0,NA,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
200067254,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0
200067262,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
200067288,0,0,0,1,0,1,1,NA,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0
200067296,1,1,1,1,1,0,0,NA,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
200067304,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0
200067320,1,0,0,0,0,1,0,NA,NA,0,NA,NA,NA,0,0,0,1,1,1,1,1,1,0,1,1,1
200067346,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
200067361,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0
200067379,1,0,0,0,0,1,1,NA,0,0,1,NA,NA,0,0,0,0,1,1,1,0,1,0,0,1,0
200067429,0,0,0,1,0,1,1,NA,1,1,1,1,NA,1,0,0,0,1,1,0,1,0,1,1,1,0
200067437,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1
200067445,0,0,0,1,0,1,1,NA,1,1,1,1,NA,1,0,0,1,1,1,0,1,1,1,1,1,1
200067452,1,0,1,1,1,1,0,NA,NA,0,0,NA,NA,0,0,0,1,1,1,1,0,0,0,0,0,1
200067460,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0
200067478,1,1,1,0,0,1,0,NA,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
200067486,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
200067502,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0
200067544,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
200067551,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
200067593,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0
200067627,1,1,1,0,1,0,0,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0
200067635,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
200067643,1,1,0,0,0,0,0,NA,0,0,0,NA,NA,0,1,1,0,0,0,0,1,1,0,0,1,0
200067650,1,1,1,0,1,0,0,NA,0,0,0,0,NA,0,1,1,1,0,0,0,0,0,0,0,1,0
200067668,1,1,0,0,1,1,1,NA,1,1,0,0,NA,0,0,0,1,0,1,0,0,1,0,0,1,0
200067676,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
200067684,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
200067692,0,0,0,1,0,1,1,NA,1,1,1,1,NA,1,0,0,0,1,1,1,0,0,1,0,1,0
200067700,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0
200067742,0,0,1,1,1,1,0,NA,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1
200067759,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
200067767,1,0,0,0,0,1,0,NA,NA,1,0,NA,NA,1,0,0,1,1,1,1,1,1,1,1,1,0
200067783,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
200067791,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0
200067817,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
200067825,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0
200067841,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
200067866,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
200067874,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
200067882,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0
200067890,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0
200067908,0,0,0,0,0,1,1,NA,0,0,1,1,NA,1,0,0,0,1,1,1,1,1,1,0,1,0
200067916,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0
200067924,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
200067932,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
200067940,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
200067957,1,1,1,0,1,0,0,NA,0,0,0,NA,NA,0,1,1,0,0,0,1,0,0,0,0,0,0
200067965,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0
200067973,1,1,1,0,1,0,0,0,0,0,0,0,NA,0,1,1,1,0,0,0,0,1,0,0,0,0
200067981,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
200067999,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0
200068005,0,0,0,0,0,1,1,1,0,0,0,0,NA,1,1,1,1,1,0,0,1,1,1,1,1,0
200068047,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
200068070,1,1,1,0,1,0,0,NA,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0
200068088,1,0,0,0,0,1,1,NA,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0
200068096,0,0,0,1,0,1,0,NA,1,0,1,0,NA,1,0,0,1,1,1,1,0,0,0,0,1,0
200068104,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1
200068112,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
200068120,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
200068146,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
200068229,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1
200068278,0,0,0,1,0,1,1,NA,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0
200068294,1,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,1,0,1,0,1,1,1,0,1,0
200068369,0,0,0,0,0,1,1,1,1,1,0,0,NA,1,0,0,0,1,1,0,1,1,1,1,1,0
200068377,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0
200068435,1,0,0,0,0,1,0,NA,0,0,0,0,NA,0,0,0,1,1,1,1,0,1,0,0,1,0
200068443,0,0,0,0,0,1,0,NA,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0
200068450,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0
200068468,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0
200068484,0,0,0,0,0,1,1,NA,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0
200068500,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0
200068534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
200068542,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
200068559,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
200068567,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
200068625,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
200068641,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
200068658,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
200068666,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0
200068674,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
200068682,1,1,0,0,1,0,1,0,0,0,0,0,NA,0,0,0,1,0,1,0,0,0,0,1,0,0
200068757,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0
200068765,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
200068773,0,0,0,0,0,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0
200068781,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1
200068799,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
200068807,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0
200068815,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0
200068831,1,0,0,0,0,1,0,NA,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0
200068856,0,0,0,1,0,1,1,NA,1,1,1,1,NA,1,0,0,1,1,1,0,1,1,1,1,1,0
200068864,1,1,1,0,1,0,0,NA,0,0,0,0,NA,0,1,1,0,0,0,1,0,0,0,0,0,0
200068872,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0
200068880,1,0,0,0,0,1,1,NA,NA,0,NA,NA,NA,0,0,0,0,1,1,1,0,0,0,0,1,0
200068914,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0
200068922,0,0,0,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
200068930,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
